,one,two,three,four,key
2597,0.198896,0.460328,0.353317,-1.336776,I
2598,-0.009615,0.705642,-0.880292,-0.656859,I
2599,-0.763137,0.115689,0.963923,-0.044435,P
2600,-1.008229,-1.638464,0.772302,0.158826,L
2601,-0.108617,-0.116071,0.873066,0.608984,P
2602,-1.740790,0.353164,-0.995183,0.131719,Z
2603,1.668478,0.305753,-1.570182,1.528420,O
2604,0.780840,-1.167393,0.105888,-2.038001,L
2605,0.413754,0.242450,0.068207,0.817992,N
2606,-0.320934,0.047865,-0.814118,-0.749608,P
2607,2.407064,1.045802,-0.217083,0.779041,V
2608,0.579062,0.467091,1.302928,-0.665032,S
2609,2.314822,0.207273,-1.716797,-1.711242,Y
2610,1.859827,-0.709440,1.023043,-0.214322,O
2611,-1.551026,1.505196,1.575720,0.018791,O
2612,0.151286,0.618577,0.007763,-1.234344,C
2613,-0.919908,-1.740411,-1.468263,-0.035296,Z
2614,0.296031,0.831710,-0.388150,0.982291,Y
2615,-0.875092,0.875837,1.331635,-0.641997,L
2616,-0.515819,-0.925084,0.150645,0.968307,Y
2617,0.120609,0.662307,-0.546166,-1.414463,F
2618,-1.091472,-0.326267,-0.308179,0.369904,D
2619,-0.714676,-0.828417,0.172562,2.845877,E
2620,0.532953,1.381528,0.832972,0.531435,Q
2621,0.598172,-0.975533,0.767938,-0.526391,A
2622,-1.912122,0.441949,0.841498,-1.318984,J
2623,1.418868,-1.304289,0.191456,0.735155,F
2624,-0.563848,-2.325420,-0.237312,1.027959,B
2625,1.077457,-1.099503,-0.427150,0.186239,B
2626,-2.026284,-0.763424,1.095639,-0.012836,S
2627,-0.650474,0.057501,-0.725458,0.537620,D
2628,0.408485,-0.861288,-0.356427,-1.525185,A
2629,-0.288256,-0.824594,-1.305025,0.340816,X
2630,-1.004726,0.329250,0.554664,-1.330640,P
2631,-1.205727,-0.650489,-0.823314,-0.570857,R
2632,-0.180807,-0.714664,-0.359911,2.031159,X
2633,0.784701,-0.047592,0.271753,-1.433549,D
2634,0.268811,-1.028082,-1.175280,-0.674487,C
2635,0.220525,-0.601500,-1.129674,-0.035989,L
2636,1.911595,0.666090,-0.032886,-0.456074,G
2637,-1.139447,-0.336949,-0.568083,0.646444,B
2638,-0.073673,-1.080894,-1.847666,1.986574,V
2639,0.414275,0.250856,0.509666,0.977582,J
2640,-0.326144,-0.702871,-0.342845,-1.211588,K
2641,2.439874,0.301242,-0.611189,-0.832389,B
2642,0.999506,0.873362,0.957023,-0.004523,B
2643,-0.943243,-0.925455,0.569901,0.863828,L
2644,0.239994,-0.533161,-0.163201,-0.568221,E
2645,0.787276,0.459575,2.017776,0.043908,A
2646,-1.439949,-1.944049,1.128673,-0.891849,P
2647,-1.905416,-0.064373,0.353951,-1.313202,F
2648,1.400440,-0.080423,-0.223193,-0.404968,E
2649,-0.825097,0.046461,0.077886,1.544093,I
2650,0.452437,-0.579327,0.282765,-1.387814,K
2651,-0.803180,-0.820913,1.158543,-0.441747,M
2652,0.203482,-1.410802,0.356668,2.236971,G
2653,-1.409880,-0.479377,0.363249,-1.079303,W
2654,-0.520932,0.375190,1.142830,0.113415,Z
2655,2.546055,1.712305,-0.522521,-1.451104,L
2656,1.029398,-0.471575,0.722305,0.207096,S
2657,-0.196527,0.917234,-0.608079,1.674244,E
2658,-0.611516,0.787543,-0.646528,0.846771,P
2659,0.840892,-1.765762,0.953104,-1.577361,N
2660,0.497730,-0.529346,1.386276,1.162976,T
2661,-1.127591,2.448587,-1.403616,0.949263,N
2662,-1.349650,0.591215,-1.609903,1.265014,V
2663,0.732849,-0.696120,-1.048613,0.372104,D
2664,0.326911,-0.101408,-0.098001,0.809862,Z
2665,0.217947,-0.376735,-0.495908,-2.486521,Y
2666,0.516055,0.869508,-1.092467,1.200494,T
2667,-0.412509,0.181904,-0.099911,0.306452,Y
2668,1.055108,-1.442898,0.170062,-1.216270,P
2669,-0.850978,0.500748,0.759375,-0.787551,Y
2670,2.071187,-0.182471,-1.237422,-0.562124,S
2671,0.294016,-1.503155,-1.044667,0.454876,I
2672,-0.911653,-1.237468,-1.137224,0.510647,W
2673,0.239548,1.895324,-0.226686,-1.729906,L
2674,-1.251937,-1.243189,0.069530,0.257057,O
2675,-0.007256,-0.311708,0.661737,0.228187,F
2676,-1.477664,0.165241,0.241081,2.335979,O
2677,-0.149878,1.112292,0.463723,-1.167501,P
2678,0.780224,-0.508904,-1.181334,1.661729,S
2679,0.799911,0.534128,0.215411,-0.165893,Y
2680,0.650544,1.641731,1.448246,-1.388839,Q
2681,-0.545659,0.852290,-1.916164,-1.029525,I
2682,1.959684,0.313242,-1.042928,0.369052,K
2683,0.590389,1.137239,-0.355375,-1.503910,O
2684,-0.977383,-1.155090,1.088885,-0.834581,A
2685,0.076931,-0.619748,-0.370779,-0.123817,F
2686,-2.207548,-0.262840,1.178087,-1.124166,R
2687,-0.873278,-0.116815,-1.095194,0.388034,L
2688,0.801819,-1.495266,0.059540,0.298697,I
2689,-0.291439,0.990083,0.681342,-2.142945,S
2690,-0.075899,0.080320,2.524509,0.370852,P
2691,-0.053961,-0.144163,-0.003240,0.222980,Z
2692,-1.402205,0.003989,1.109380,-0.069434,Y
2693,0.001059,-0.000686,1.004024,0.758249,H
2694,-1.428067,-0.908067,0.453040,1.073118,W
2695,1.312349,-1.582326,-0.777027,0.116208,L
2696,0.015405,-0.773100,0.200840,-0.355414,M
2697,0.402937,-1.204115,0.508287,-1.285223,Y
2698,-0.536173,-1.007778,0.825885,0.075282,C
2699,-1.385927,-0.006334,-2.161162,1.230646,W
2700,-1.376313,-0.180700,0.922127,-1.497859,M
2701,-1.023484,1.421746,0.179448,0.483444,H
2702,-0.606963,1.335113,-1.358257,-0.092166,X
2703,-0.285082,-0.783797,-0.325366,0.097653,Q
2704,-0.640729,-2.225733,0.119457,1.189195,D
2705,-0.542645,-1.364648,-0.219192,1.450042,K
2706,0.452874,-0.266213,0.925966,-1.297164,F
2707,0.800323,1.626350,2.094666,-0.139804,A
2708,1.156618,1.374777,-0.039831,1.387631,M
2709,1.455660,-0.385849,-1.859383,-0.268707,W
2710,-0.585507,0.587562,-0.052024,-1.940559,G
2711,-0.695521,-0.855347,0.088792,-1.580843,Y
2712,-0.278493,0.152702,-0.133664,0.939087,M
2713,0.273311,-1.204330,2.056586,-0.470850,N
2714,-1.675974,-0.003075,-0.195505,0.791718,J
2715,-0.975334,0.127568,-0.927307,-0.670291,X
2716,-0.643247,0.161061,-1.235638,1.908960,K
2717,-0.778587,0.644065,0.227063,-0.077222,J
2718,1.838729,0.319435,0.342269,-0.910147,G
2719,0.842525,1.883262,-2.228680,1.895421,G
2720,1.168723,-0.245307,0.622769,0.823357,E
2721,1.802254,-0.203898,1.146349,-1.498236,F
2722,-0.171974,-0.939685,0.413996,-0.030579,E
2723,0.359360,-0.304196,0.724168,-1.337999,S
2724,0.506387,0.670687,-2.355919,-1.314285,I
2725,-0.382655,-1.342070,2.338773,1.228794,Y
2726,-0.482143,0.507166,0.756532,-0.725541,O
2727,-0.572996,-0.577232,-0.518227,1.142828,X
2728,-0.647653,-0.330007,-2.369024,-0.197355,P
2729,0.049067,1.076659,0.346820,-1.008902,G
2730,0.147009,-0.561735,-1.000809,0.612706,Q
2731,-2.279730,0.490014,0.678327,-0.414097,X
2732,0.740421,0.669884,0.294831,-0.195725,Y
2733,-0.703244,0.866577,-1.305907,0.959274,P
2734,1.178395,0.068133,0.866021,1.474631,I
2735,1.927387,0.011814,0.709702,-0.066766,X
2736,-0.546548,-0.097621,1.228572,2.202243,E
2737,0.432257,1.321385,-0.531601,0.015893,Q
2738,-0.692147,1.290181,-0.620884,1.505322,S
2739,1.784559,-0.165424,-1.327507,-0.501177,Z
2740,-0.493786,-1.108320,-0.503072,-2.340592,R
2741,-1.331604,-0.750289,-0.774817,1.213015,M
2742,-1.061738,-0.501668,1.834409,0.358100,O
2743,1.512068,-0.153898,-0.539430,0.173068,Z
2744,-0.082876,-0.055793,1.820879,-1.285416,H
2745,0.772748,-0.218608,0.471584,0.962618,D
2746,0.985542,-0.116203,-1.033032,1.328002,J
2747,-0.715967,0.085046,-0.239455,-0.273132,K
2748,1.239936,0.795095,-0.835220,-0.092355,Z
2749,-0.179909,-0.265260,0.660724,0.234061,P
2750,0.662816,0.093257,-1.009447,0.032016,B
2751,-0.629200,-1.439705,-0.853920,1.962068,G
2752,-0.621315,1.130174,0.541104,-0.348043,B
2753,-1.402018,-0.193602,-0.411422,0.373257,C
2754,0.963623,0.298284,-1.052319,0.808709,T
2755,-1.793154,-0.048320,-1.537026,2.184231,B
2756,0.757092,-1.723914,-0.848197,1.266584,P
2757,-0.846508,1.433275,1.168885,0.986202,P
2758,-0.245520,0.453635,-0.550258,-1.194408,X
2759,0.351091,1.376232,-0.220789,-0.405503,V
2760,1.468057,0.489559,-0.423224,-0.407476,D
2761,-0.433807,-1.830106,0.256400,-0.315540,O
2762,-1.438674,1.247055,1.647920,-0.109497,S
2763,0.700595,0.123458,-1.089513,-1.434581,W
2764,2.521031,1.364285,-2.610593,-0.173013,I
2765,-0.188932,0.283478,0.774180,-0.460214,X
2766,-0.156305,0.633206,1.385346,-0.284425,Q
2767,-0.780405,0.117518,-0.354219,0.838177,N
2768,-0.118417,1.062782,0.337984,-0.344629,L
2769,-1.988969,0.030424,0.563373,-0.719787,Q
2770,-2.666218,-0.207249,-0.086774,-0.094625,E
2771,0.000319,-0.557281,0.270084,1.088092,U
2772,1.632152,-0.926410,-0.210212,-0.514824,Z
2773,1.400299,-1.449798,-1.158884,-0.032028,Q
2774,-1.353121,0.672711,-0.477453,-0.038785,D
2775,-1.533501,-0.593590,1.250557,0.294025,A
2776,-0.415859,0.107588,-0.678555,-1.645675,M
2777,0.008067,-0.007709,-1.121646,-1.451219,L
2778,-1.161803,-0.020549,-0.400455,-0.600062,R
2779,-1.102776,-0.434821,0.533325,-0.349970,P
2780,-1.094385,1.261955,-0.333211,-0.592699,R
2781,-1.562323,0.275279,-0.096091,2.022942,N
2782,-0.428242,-0.705655,0.224102,0.432843,B
2783,-1.606603,0.505389,-1.163003,1.406808,W
2784,-0.890232,-1.106957,-1.420160,0.541185,P
2785,1.905788,0.109327,-0.106859,1.155193,T
2786,0.167989,-0.633799,-0.408694,0.970465,W
2787,0.291284,0.795234,-2.051052,0.310069,G
2788,1.136650,-0.839290,2.338651,0.689270,O
2789,1.321230,0.049921,1.020004,1.957489,Y
2790,0.400368,0.242291,-0.483478,-0.028489,U
2791,-0.625129,1.052758,0.314297,1.035811,Y
2792,0.219758,-1.433564,1.929270,-0.102767,Z
2793,-0.140742,0.020369,1.304945,1.249424,W
2794,-0.852379,0.849684,-0.112561,1.052550,O
2795,-0.117971,-0.716172,0.344777,0.475012,B
2796,1.197489,-0.456496,-1.795129,1.385575,B
2797,0.203853,-1.150450,0.487326,-0.705998,G
2798,0.650850,0.214800,0.221245,-1.150971,D
2799,0.718622,-0.283731,-0.441701,1.142451,H
2800,-0.366634,-0.635305,0.136747,-0.323981,C
2801,-0.057790,0.103302,-1.583122,1.004802,O
2802,0.489825,0.075789,-0.554136,-0.763541,F
2803,0.859395,-0.181851,-0.890603,-0.325958,N
2804,-0.746640,-0.442168,1.854683,-0.157452,R
2805,-0.069702,0.142225,1.652996,0.828705,K
2806,1.208432,-1.034650,-1.737806,-0.499016,T
2807,2.446114,0.723405,-0.983419,0.176411,W
2808,-0.330696,-2.028273,-0.333226,-1.115085,W
2809,0.178273,-0.503195,-2.102190,-2.283961,T
2810,-0.079961,0.136936,0.116519,-0.046152,Y
2811,-1.107925,0.754014,0.128972,-2.363666,D
2812,1.630661,2.350987,-0.900037,0.669825,W
2813,0.159393,0.091272,-0.113582,-1.447381,J
2814,-0.821082,-0.452912,0.485726,-0.080752,B
2815,0.018419,-0.014376,-0.024649,0.537670,F
2816,0.126368,-1.217000,-0.793748,0.469105,S
2817,-0.098605,-0.649862,0.287580,1.480748,D
2818,1.607419,1.505239,-1.311354,-1.861544,I
2819,-1.262643,0.637456,1.324515,-0.358394,U
2820,0.944477,0.412109,0.575509,-1.663234,D
2821,-0.157252,-1.320436,0.347942,0.717730,U
2822,0.586802,-0.269041,1.160083,1.361761,K
2823,0.190323,0.277562,-1.169988,0.132233,N
2824,0.744158,0.707113,-0.729391,0.719783,V
2825,-1.273930,0.231680,-1.461421,0.682028,C
2826,-1.085174,1.268808,-2.782960,-0.087148,L
2827,0.104803,-0.469934,0.013825,-1.064540,I
2828,0.369513,0.312592,-1.396731,-1.119558,X
2829,-0.976426,0.975336,0.448943,1.748136,Z
2830,0.868906,0.318617,0.175048,-0.468151,E
2831,-2.256725,1.607019,1.594762,-1.015507,M
2832,-0.128652,-0.362273,-0.856097,-0.187389,E
2833,1.401574,-1.005582,1.127126,-0.819659,S
2834,1.429520,-0.303093,0.170443,0.726871,G
2835,-1.796499,-1.224888,-0.700735,0.103728,E
2836,-1.124277,-1.542330,0.274401,0.150523,M
2837,0.927965,-0.874029,0.047363,-0.845581,K
2838,0.459161,-1.100142,0.939203,-0.671211,U
2839,0.743318,1.685422,1.174289,0.514206,Z
2840,-0.389306,0.102806,0.528513,-0.513597,L
2841,-0.843102,-1.167209,0.281583,-0.181860,K
2842,-1.201431,1.118015,-0.855168,1.537735,G
2843,1.199590,-1.430102,-1.632203,0.719864,P
2844,-0.606144,1.862595,0.400464,0.328609,S
2845,-0.726939,-0.608398,-2.799449,0.091368,S
2846,-0.322052,-0.002866,-0.611474,-0.886549,H
2847,-0.190525,0.291374,0.327075,0.154649,B
2848,0.500650,-1.775039,-1.603677,0.820086,B
2849,0.594517,-2.074281,0.906139,0.834340,D
2850,1.639931,-0.222241,1.785199,-0.888343,C
2851,0.019367,0.582731,-1.805568,1.000965,V
2852,0.540984,0.488096,-0.091726,-0.302845,R
2853,-0.042268,-0.186148,-1.248663,0.785483,V
2854,-1.087568,-1.519767,-0.286421,-0.071037,K
2855,2.771790,-1.734976,0.644069,2.427373,X
2856,-0.278585,0.353039,0.097417,-0.259687,I
2857,1.144510,1.767001,-1.245581,-0.091533,V
2858,-0.180637,0.825447,1.528103,-0.867589,V
2859,-1.478674,-2.229677,-0.719472,-0.625107,X
2860,-1.109961,0.288414,-0.821924,-1.010721,R
2861,0.334303,1.457372,0.423952,-0.088550,D
2862,-0.864896,1.275247,-1.185852,0.832092,Q
2863,-0.751767,-0.159451,-0.282884,0.437739,A
2864,-1.202569,2.117519,-1.596652,0.740300,O
2865,-0.167161,1.233257,0.894554,2.399253,J
2866,1.090472,1.044980,-0.937953,1.598648,T
2867,-0.000168,-0.782175,-0.369605,0.798160,M
2868,-0.090329,-0.742511,-0.457959,-0.999794,K
2869,-0.228361,0.231541,1.146472,0.790686,T
2870,0.430835,1.382148,-1.536041,-1.096117,G
2871,-0.032777,-0.764316,0.530933,-0.765271,N
2872,0.814535,-1.902626,-0.828303,-1.459787,Z
2873,0.929526,0.185717,0.795439,-0.028745,L
2874,-1.974008,-1.143934,0.283431,0.089707,D
2875,-1.486568,0.024814,0.188123,-0.681326,Z
2876,-1.611003,-0.919898,-0.148179,-0.886665,C
2877,-0.988579,0.533016,-2.297180,-0.127725,K
2878,-0.183130,1.401753,0.791009,0.083511,A
2879,-0.341305,-0.253710,-0.159202,1.012943,R
2880,-2.471234,-1.765202,-1.398035,0.714622,F
2881,0.194648,0.376202,0.534508,0.456956,G
2882,0.477005,-0.096090,2.712259,1.133797,N
2883,0.701882,1.338520,-0.896333,-0.485590,Q
2884,-0.297803,0.048084,-0.026796,0.456542,O
2885,1.573543,-0.300516,2.051503,0.624954,J
2886,-0.013663,-0.679514,-1.068064,-0.362662,E
2887,0.217360,0.402073,-0.164271,-0.719625,K
2888,0.464467,1.150137,0.066094,1.678056,F
2889,0.478592,-0.692926,-0.470825,-0.567625,Y
2890,1.920871,0.047983,2.000153,0.515458,F
2891,-0.825613,0.215449,-2.460748,-1.299477,W
2892,-0.125287,-0.422006,1.208275,-0.475323,U
2893,0.307329,2.142708,-1.574479,1.445417,M
2894,1.463744,1.314447,-0.491163,1.388087,F
2895,0.099126,0.039356,0.263888,-1.454615,Q
2896,-0.590998,-0.546732,0.995577,-0.073677,X
2897,-1.566802,0.151450,0.093628,-0.583695,P
2898,-0.546838,-0.987858,1.270846,0.327626,S
2899,-0.412332,-0.960027,-1.053469,0.287628,X
2900,0.467264,1.635299,-0.693942,-0.447150,Q
2901,-0.128837,-0.037392,-0.103181,0.556658,V
2902,1.053121,-0.494498,-1.331747,0.941067,U
2903,2.328455,-0.455925,1.043106,0.277917,T
2904,-0.945469,-0.372135,-0.059040,-0.270811,U
2905,0.033568,1.089380,-0.113877,0.015034,I
2906,-0.497113,0.018397,0.622914,0.491301,S
2907,-1.237643,0.655567,0.391477,-1.049911,B
2908,-0.157712,1.450783,1.020197,1.514071,R
2909,-1.265212,1.885789,-1.544600,1.152251,B
2910,0.378049,-0.377216,0.320268,0.034104,G
2911,-0.337502,0.562190,-0.809567,-1.022310,T
2912,-0.791229,1.389046,0.926761,1.848832,L
2913,-0.585951,0.509045,0.654356,1.128957,Y
2914,-1.015650,-1.022320,-0.121319,-1.448628,C
2915,1.579034,0.506465,0.075388,0.336994,H
2916,0.626813,-0.829674,0.557739,1.129972,C
2917,-0.081349,0.777728,-0.605078,-1.543738,P
2918,-0.411821,0.993289,0.619703,-1.309900,E
2919,-0.108617,1.406970,0.026479,1.431231,I
2920,-0.610763,0.106670,0.747059,-1.321209,W
2921,-0.649973,-0.555551,-0.659191,0.611964,O
2922,1.291886,2.883211,0.070859,0.099002,O
2923,-0.611252,0.744186,1.368045,-0.710745,W
2924,1.056730,1.436089,0.898245,-0.163634,M
2925,-0.171920,1.768188,0.786937,1.214263,E
2926,1.400554,0.130772,0.143202,-1.488594,R
2927,0.767577,1.777324,-1.208838,-0.537770,K
2928,1.310195,0.864585,-2.162679,0.921053,S
2929,-0.170712,0.836535,-0.942603,-1.568061,W
2930,-0.883549,0.559897,-1.395110,-0.913683,F
2931,1.293753,-1.569099,-0.530090,0.096898,X
2932,-0.998335,1.252889,0.093021,0.917599,K
2933,0.192920,-0.551957,3.065475,-0.923948,P
2934,0.206209,-0.487021,0.609715,0.280500,E
2935,2.185698,0.271530,0.795644,-2.424178,L
2936,1.341330,0.092421,0.135283,-1.447218,X
2937,0.030440,-1.049950,0.158073,-0.761553,P
2938,-0.263217,0.491627,0.206273,0.300826,F
2939,-0.661935,0.399005,1.707549,0.916706,I
2940,0.290275,0.313363,0.730832,1.341720,W
2941,-0.528472,0.396286,0.079692,1.014560,Q
2942,0.157099,0.068681,-0.543910,0.825853,G
2943,0.921807,-0.274774,-0.054086,0.242445,Q
2944,1.824288,0.081158,0.073886,-0.586103,G
2945,0.682489,0.289784,2.333036,0.403940,Y
2946,-1.474351,-0.364320,0.028077,-1.685059,G
2947,0.419481,1.496581,-0.814773,0.922011,B
2948,0.859819,0.356912,-0.058219,0.172388,O
2949,-0.240087,0.011133,0.529525,0.856241,K
2950,1.788603,1.417928,1.051934,0.361478,M
2951,-0.780805,-0.488274,-2.052782,-0.724919,Y
2952,-0.218679,-1.705371,0.280282,1.265808,D
2953,0.455208,0.169617,-2.942126,-0.702514,G
2954,-0.697766,0.612039,1.243870,0.508506,W
2955,0.909287,0.938571,0.756953,-0.133526,Z
2956,-0.179109,-0.095408,0.509876,1.237222,Q
2957,0.981397,-0.871748,-2.304560,-0.414515,I
2958,-0.826491,-0.866973,0.043024,1.067468,G
2959,-0.052604,0.438510,0.591058,1.342594,O
2960,0.358387,-0.118070,0.231113,-0.670676,H
2961,-1.759978,0.187761,-0.064024,1.168584,F
2962,1.380123,0.559355,0.826946,1.226105,W
2963,1.116614,-1.059317,0.574382,-1.301441,S
2964,0.015320,-0.986874,-0.569945,0.033584,I
2965,0.360016,-0.228151,0.282450,-0.724385,J
2966,-0.456571,-0.407745,0.547159,-1.255270,U
2967,0.583347,-0.327137,2.542106,-1.509799,U
2968,0.362808,0.119864,-1.117354,-0.636620,W
2969,2.353445,0.978058,0.079000,-0.224216,J
2970,0.633662,-0.174013,0.367838,0.184814,C
2971,2.311288,0.213065,-1.138962,1.413873,D
2972,1.024774,0.908937,-0.997060,-1.057251,B
2973,-0.562715,-1.041618,0.232978,-0.891725,U
2974,0.577832,1.083441,0.189647,-2.035479,L
2975,0.871799,-0.517010,0.259878,-1.576764,F
2976,0.062432,0.339529,3.186575,1.344434,O
2977,-0.445471,0.234638,1.751674,1.814914,V
2978,-0.846138,-0.979231,-1.008102,0.437613,N
2979,-0.488684,2.929520,1.850419,-1.814415,M
2980,0.155147,0.305650,0.704253,0.309860,P
2981,0.504643,0.085098,-0.785185,-0.838126,M
2982,0.753601,-2.023932,-1.553456,1.004829,T
2983,1.071014,-0.490926,-1.877684,0.381645,A
2984,2.110343,-0.624811,1.440110,0.352423,Y
2985,0.019285,-0.366932,-0.091678,0.551427,S
2986,0.766545,-0.422928,0.041799,0.073361,S
2987,-0.223939,-0.080083,0.279822,0.265288,K
2988,0.659854,-1.413054,-0.549756,-0.052582,T
2989,0.767063,0.537984,0.717846,1.350994,K
2990,0.811451,-2.039270,-0.954614,0.846505,Z
2991,-1.736727,0.338473,0.148887,-1.515115,F
2992,0.679965,0.957620,-1.162698,-1.221822,T
2993,0.587804,0.670599,0.552119,-1.316496,Y
2994,-0.252544,0.110917,-0.179636,-0.082677,V
2995,1.709708,1.209894,0.439670,0.903891,U
2996,-1.767595,0.649919,1.463585,-0.826510,H
2997,-0.313109,-0.214085,-0.797713,0.571706,Q
2998,2.105856,0.764158,0.790349,0.169598,Y
2999,-0.295153,-0.312956,-1.921986,0.935686,E
3000,-0.516677,-1.631735,-0.562094,1.659419,S
3001,0.642045,0.505393,0.050914,0.170401,T
3002,-0.184302,0.412111,-0.630645,-0.825167,S
3003,-0.537510,-0.522308,-0.902250,1.327971,G
3004,-0.666543,-0.356033,-1.585586,-0.698987,T
3005,0.104542,-0.144686,1.672042,0.497218,Q
3006,2.127686,0.769571,-0.120383,0.449078,E
3007,1.685937,-0.223592,0.514875,0.682637,O
3008,-0.816061,0.784791,-1.548088,-0.333230,W
3009,0.038916,-0.489467,0.167003,0.733348,N
3010,-0.785108,0.114892,0.127252,0.553676,B
3011,0.168991,-0.833751,1.476530,0.721372,O
3012,0.429895,1.697789,-1.663218,0.174651,Y
3013,-0.445025,-1.309563,-0.876291,0.857228,G
3014,0.605379,0.530292,-1.466139,1.889307,G
3015,1.747663,0.051666,-0.596496,-0.638847,Z
3016,0.598595,0.738566,-0.591349,1.387966,J
3017,0.833303,-0.236652,-0.556485,-0.865007,Q
3018,0.372724,-1.304267,0.287976,1.140945,B
3019,-0.537164,-1.483806,1.677966,0.107286,M
3020,0.978905,0.844065,-0.956881,-0.157088,W
3021,-0.093957,-1.707686,-2.358714,-1.382115,G
3022,0.377712,1.753375,1.342956,-0.230711,R
3023,-1.412303,-0.157233,-1.653365,0.409438,W
3024,0.387781,1.212585,-0.409693,1.555615,Q
3025,1.662333,-0.497376,-1.609507,0.761196,K
3026,0.461228,-0.515435,1.756378,1.546399,L
3027,-1.020256,1.782595,1.465934,2.274196,R
3028,0.847336,0.231107,-1.659362,-1.423535,K
3029,0.292223,-0.413986,-0.228620,2.090768,K
3030,0.924958,-0.914047,-1.142240,0.381637,P
3031,-0.709290,-0.849517,-0.715907,0.554053,S
3032,0.907532,1.090244,-0.669097,0.803986,L
3033,-1.709259,1.230477,1.918917,-1.756570,V
3034,0.256025,-0.351048,0.905193,1.281839,P
3035,-1.878205,-2.391130,0.098869,0.118370,P
3036,0.521595,1.152214,-1.473207,0.351961,U
3037,0.548612,-0.574402,-0.647321,-0.617508,A
3038,0.433673,1.042981,-0.805296,-0.332850,V
3039,-0.880749,-0.402801,-1.073257,0.287459,U
3040,0.590502,1.310883,1.515480,-0.130286,S
3041,0.885363,-1.778025,-0.005846,-0.567151,S
3042,0.271941,-0.051918,1.511283,-1.312661,X
3043,0.465921,-1.372338,-0.043529,0.408310,B
3044,0.754054,0.723023,-1.211361,0.999944,C
3045,-0.223552,0.953221,0.576550,2.334780,K
3046,-0.477345,-0.596624,-2.377570,0.700222,N
3047,-0.924358,0.368583,-0.903596,1.142412,F
3048,-0.420986,0.090042,-0.037008,-0.841048,H
3049,0.833842,0.843881,-0.017454,0.596339,Q
3050,0.635127,0.310328,-0.416218,-0.543829,R
3051,0.694333,1.047213,-2.209351,-1.338268,X
3052,-0.922977,0.093906,0.300175,-1.979330,U
3053,0.966932,-1.371949,-2.253563,0.029749,I
3054,-0.061157,-0.749935,-1.331582,1.865294,F
3055,-0.168922,-0.125283,0.705400,-0.342890,K
3056,0.818314,-0.294094,-0.820839,0.440757,O
3057,0.944561,0.293845,-2.083941,0.011873,I
3058,-0.427273,-1.846422,1.184069,0.088315,H
3059,-0.751656,-0.205944,0.360456,1.280854,W
3060,0.746373,-0.035317,-0.803085,-0.922053,Z
3061,-0.486326,0.478425,1.551992,1.773241,O
3062,-0.898622,0.533365,-0.719759,-0.168081,E
3063,0.750961,-1.504033,-1.312452,-2.081665,C
3064,-0.037718,0.756727,2.051509,1.306617,T
3065,-0.381584,0.410259,1.716358,0.423559,B
3066,0.681231,0.928437,0.651697,-1.289062,P
3067,-0.193615,-2.582957,0.233731,0.100310,O
3068,0.300547,-2.236426,0.324640,1.459538,K
3069,-0.020241,-0.883830,-0.648284,0.181587,Q
3070,0.147011,1.137059,-0.911280,-0.205293,F
3071,-0.901600,-2.154966,1.707466,2.516254,P
3072,0.968176,2.119104,0.237209,-0.425361,P
3073,0.589182,1.003636,0.137294,-0.560541,S
3074,1.459161,-0.207357,0.129447,-0.242516,H
3075,0.598154,-0.461558,0.450392,0.683181,E
3076,0.829704,-1.278313,-2.018462,0.865701,V
3077,-0.369665,0.551511,-0.007616,1.155060,E
3078,0.706067,0.959253,-0.098031,-0.081071,V
3079,0.374754,0.337424,0.527814,-0.848003,R
3080,-0.690190,0.772036,-0.316714,1.673844,L
3081,1.854906,1.117787,1.372497,-0.771555,Y
